"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Affiliations","Authors with affiliations","Correspondence Address","Editors","Publisher","ISSN","ISBN","CODEN","PubMed ID","Language of Original Document","Abbreviated Source Title","Document Type","Publication Stage","Open Access","Source","EID"
"Zhao W.; Hu L.; Xu J.; Shen H.; Hu Z.; Ma H.; Shu Y.; Shao Y.; Yin Y.","Zhao, Wan (55539539100); Hu, Lingmin (36101211200); Xu, Jiali (7407000904); Shen, Hongbing (7404522651); Hu, Zhibin (8392216300); Ma, Hongxia (8624236700); Shu, Yongqian (13205662400); Shao, Yongfeng (36549340200); Yin, Yongmei (12645615800)","55539539100; 36101211200; 7407000904; 7404522651; 8392216300; 8624236700; 13205662400; 36549340200; 12645615800","Polymorphisms in the base excision repair pathway modulate prognosis of platinum-based chemotherapy in advanced non-small cell lung cancer","2013","Cancer Chemotherapy and Pharmacology","71","5","","1287","1295","8","32","10.1007/s00280-013-2127-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877927223&doi=10.1007%2fs00280-013-2127-8&partnerID=40&md5=5249f92472ae538c9821477e8b8364e7","Department of Oncology, BenQ Medical Center, Nanjing Medical University, Suzhou 215000, China; Department of Epidemiology and Biostatistics, School of Public Health, Nanjing Medical University, Nanjing 210029, China; Department of Oncology, First Affiliated Hospital, Nanjing Medical University, Nanjing 210029, China; Department of Thoracic and Cardiac Surgery, First Affiliated Hospital, Nanjing Medical University, Nanjing 210029, China","Zhao W., Department of Oncology, BenQ Medical Center, Nanjing Medical University, Suzhou 215000, China; Hu L., Department of Epidemiology and Biostatistics, School of Public Health, Nanjing Medical University, Nanjing 210029, China; Xu J., Department of Oncology, First Affiliated Hospital, Nanjing Medical University, Nanjing 210029, China; Shen H., Department of Epidemiology and Biostatistics, School of Public Health, Nanjing Medical University, Nanjing 210029, China; Hu Z., Department of Epidemiology and Biostatistics, School of Public Health, Nanjing Medical University, Nanjing 210029, China; Ma H., Department of Epidemiology and Biostatistics, School of Public Health, Nanjing Medical University, Nanjing 210029, China; Shu Y., Department of Oncology, First Affiliated Hospital, Nanjing Medical University, Nanjing 210029, China; Shao Y., Department of Thoracic and Cardiac Surgery, First Affiliated Hospital, Nanjing Medical University, Nanjing 210029, China; Yin Y., Department of Oncology, First Affiliated Hospital, Nanjing Medical University, Nanjing 210029, China","Y. Shao; Department of Thoracic and Cardiac Surgery, First Affiliated Hospital, Nanjing Medical University, Nanjing 210029, China; email: yongfengshao30@hotmail.com","","","14320843","","CCPHD","23479135","English","Cancer Chemother. Pharmacol.","Article","Final","","Scopus","2-s2.0-84877927223"
"Li D.-J.; Xiao D.","Li, Dan-Juan (35186171300); Xiao, Dong (57199848556)","35186171300; 57199848556","Association between the XRCC1 polymorphisms and clinical outcomes of advanced NSCLC treated with platinum-based chemotherapy: A meta-analysis based on the PRISMA statement","2017","BMC Cancer","17","1","501","","","","12","10.1186/s12885-017-3487-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85026227101&doi=10.1186%2fs12885-017-3487-y&partnerID=40&md5=4a6d6aaec76d00e9f0f3429ba6f522c6","Nanfang Hospital, Southern Medical University, Department of Oncology, Guangzhou, 510515, China; Southern Medical University, Cancer Research Institute, Guangzhou, 510515, China","Li D.-J., Nanfang Hospital, Southern Medical University, Department of Oncology, Guangzhou, 510515, China; Xiao D., Southern Medical University, Cancer Research Institute, Guangzhou, 510515, China","D.-J. Li; Nanfang Hospital, Southern Medical University, Department of Oncology, Guangzhou, 510515, China; email: miamili@foxmail.com","","BioMed Central Ltd.","14712407","","BCMAC","28743242","English","BMC Cancer","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85026227101"
"Qiu F.; Yang L.; Ling X.; Yang R.; Yang X.; Zhang L.; Fang W.; Xie C.; Huang D.; Zhou Y.; Lu J.","Qiu, Fuman (55246280100); Yang, Lei (56912498700); Ling, Xiaoxuan (56272150800); Yang, Rongrong (55645009300); Yang, Xiaorong (57666579000); Zhang, Lisha (56008339200); Fang, Wenxiang (55682494100); Xie, Chenli (55681581300); Huang, Dongsheng (57213498112); Zhou, Yifeng (12447009700); Lu, Jiachun (15048382800)","55246280100; 56912498700; 56272150800; 55645009300; 57666579000; 56008339200; 55682494100; 55681581300; 57213498112; 12447009700; 15048382800","Sequence variation in mature microRNA-499 confers unfavorable prognosis of lung cancer patients treated with platinum-based chemotherapy confers unfavorable prognosis of lung cancer patients treated with platinum-based chemotherapy","2015","Clinical Cancer Research","21","7","","1602","1613","11","27","10.1158/1078-0432.CCR-14-1174","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84927586171&doi=10.1158%2f1078-0432.CCR-14-1174&partnerID=40&md5=23da6097650cef821c5bbac7476bff2f","State Key Lab of Respiratory Disease, Institute for Chemical Carcinogenesis, Guangzhou Medical University, 195 Dongfengxi Road, Guangzhou, 510182, China; Dongguan Taiping People Hospital, Dongguan, China; Department of Genetics, Medical College of Soochow University, Suzhou, China","Qiu F., State Key Lab of Respiratory Disease, Institute for Chemical Carcinogenesis, Guangzhou Medical University, 195 Dongfengxi Road, Guangzhou, 510182, China; Yang L., State Key Lab of Respiratory Disease, Institute for Chemical Carcinogenesis, Guangzhou Medical University, 195 Dongfengxi Road, Guangzhou, 510182, China; Ling X., State Key Lab of Respiratory Disease, Institute for Chemical Carcinogenesis, Guangzhou Medical University, 195 Dongfengxi Road, Guangzhou, 510182, China; Yang R., State Key Lab of Respiratory Disease, Institute for Chemical Carcinogenesis, Guangzhou Medical University, 195 Dongfengxi Road, Guangzhou, 510182, China; Yang X., State Key Lab of Respiratory Disease, Institute for Chemical Carcinogenesis, Guangzhou Medical University, 195 Dongfengxi Road, Guangzhou, 510182, China; Zhang L., State Key Lab of Respiratory Disease, Institute for Chemical Carcinogenesis, Guangzhou Medical University, 195 Dongfengxi Road, Guangzhou, 510182, China; Fang W., State Key Lab of Respiratory Disease, Institute for Chemical Carcinogenesis, Guangzhou Medical University, 195 Dongfengxi Road, Guangzhou, 510182, China; Xie C., State Key Lab of Respiratory Disease, Institute for Chemical Carcinogenesis, Guangzhou Medical University, 195 Dongfengxi Road, Guangzhou, 510182, China, Dongguan Taiping People Hospital, Dongguan, China; Huang D., State Key Lab of Respiratory Disease, Institute for Chemical Carcinogenesis, Guangzhou Medical University, 195 Dongfengxi Road, Guangzhou, 510182, China; Zhou Y., Department of Genetics, Medical College of Soochow University, Suzhou, China; Lu J., State Key Lab of Respiratory Disease, Institute for Chemical Carcinogenesis, Guangzhou Medical University, 195 Dongfengxi Road, Guangzhou, 510182, China","","","American Association for Cancer Research Inc.","10780432","","CCREF","25614447","English","Clin. Cancer Res.","Article","Final","All Open Access; Bronze Open Access; Green Open Access","Scopus","2-s2.0-84927586171"
"Cui Z.; Yin Z.; Li X.; Wu W.; Guan P.; Zhou B.","Cui, Zhigang (55958980300); Yin, Zhihua (35335594700); Li, Xuelian (57192492699); Wu, Wei (57202196681); Guan, Peng (7006168914); Zhou, Baosen (7401906866)","55958980300; 35335594700; 57192492699; 57202196681; 7006168914; 7401906866","Association between polymorphisms in XRCC1 gene and clinical outcomes of patients with lung cancer: A meta-analysis","2012","BMC Cancer","12","","71","","","","48","10.1186/1471-2407-12-71","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862817592&doi=10.1186%2f1471-2407-12-71&partnerID=40&md5=2592beba397d230663c8dcdae04f1bf6","China Medical University, Shenyang 110001, China; Department of Epidemiology, School of Public Health, China Medical University, Shenyang 110001, China; Key Laboratory of Cancer Etiology and Intervention, University of Liaoning Province, Shenyang 110001, China; Department of Epidemiology, Key Laboratory of Cancer Etiology and Intervention, China Medical University, University of Liaoning Province, Heping District, Shenyang 110001, No. 92, North Second Road, China","Cui Z., China Medical University, Shenyang 110001, China; Yin Z., Department of Epidemiology, School of Public Health, China Medical University, Shenyang 110001, China, Key Laboratory of Cancer Etiology and Intervention, University of Liaoning Province, Shenyang 110001, China; Li X., Department of Epidemiology, School of Public Health, China Medical University, Shenyang 110001, China, Key Laboratory of Cancer Etiology and Intervention, University of Liaoning Province, Shenyang 110001, China; Wu W., Department of Epidemiology, School of Public Health, China Medical University, Shenyang 110001, China, Key Laboratory of Cancer Etiology and Intervention, University of Liaoning Province, Shenyang 110001, China; Guan P., Department of Epidemiology, School of Public Health, China Medical University, Shenyang 110001, China, Key Laboratory of Cancer Etiology and Intervention, University of Liaoning Province, Shenyang 110001, China; Zhou B., Department of Epidemiology, School of Public Health, China Medical University, Shenyang 110001, China, Key Laboratory of Cancer Etiology and Intervention, University of Liaoning Province, Shenyang 110001, China, Department of Epidemiology, Key Laboratory of Cancer Etiology and Intervention, China Medical University, University of Liaoning Province, Heping District, Shenyang 110001, No. 92, North Second Road, China","B. Zhou; Department of Epidemiology, School of Public Health, China Medical University, Shenyang 110001, China; email: bszhou@mail.cmu.edu.cn","","","14712407","","BCMAC","22339849","English","BMC Cancer","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-84862817592"
"Wang L.-Y.; Cui J.-J.; Liu J.-Y.; Guo A.-X.; Zhao Z.-Y.; Liu Y.-Z.; Wu J.-C.; Li M.; Hu C.-P.; Gao Y.; Zhou H.-H.; Yin J.-Y.","Wang, Lei-Yun (57194832513); Cui, Jia-Jia (57045146300); Liu, Jun-Yan (56415915500); Guo, Ao-Xiang (57200388050); Zhao, Zhen-Yu (57205078031); Liu, Ying-Zi (35068332800); Wu, Ji-Chu (57196326981); Li, Min (56222678900); Hu, Cheng-Ping (7404570768); Gao, Yang (57198713023); Zhou, Hong-Hao (7404743248); Yin, Ji-Ye (22952427500)","57194832513; 57045146300; 56415915500; 57200388050; 57205078031; 35068332800; 57196326981; 56222678900; 7404570768; 57198713023; 7404743248; 22952427500","Data descriptor: Gene-gene and gene-environment interaction data for platinum-based chemotherapy in non-small cell lung cancer","2018","Scientific Data","5","","180284","","","","6","10.1038/sdata.2018.284","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058432275&doi=10.1038%2fsdata.2018.284&partnerID=40&md5=276cedc781d63df311d9720eb2c01e6e","Department of Clinical Pharmacology, Xiangya Hospital, Central South University, Changsha, 410008, China; Institute of Clinical Pharmacology, Central South University, Hunan Key Laboratory of Pharmacogenetics, Changsha, 410078, China; Hunan Provincial Gynecological Cancer Diagnosis and Treatment Engineering Research Center, Changsha, 410078, China; Department of orthopaedics, The First Affiliated Hospital of the University of South China, Hengyang, 421001, China; Department of Respiratory Medicine, Xiangya Hospital, Central South University, Changsha, 410008, China; Department of Thoracic Surgery, Xiangya Hospital, Central South University, Changsha, Changsha, 410008, China; Department of Cardiovascular, Central Hospital of Shaoyang, Shaoyang, 422000, China","Wang L.-Y., Department of Clinical Pharmacology, Xiangya Hospital, Central South University, Changsha, 410008, China, Institute of Clinical Pharmacology, Central South University, Hunan Key Laboratory of Pharmacogenetics, Changsha, 410078, China; Cui J.-J., Department of Clinical Pharmacology, Xiangya Hospital, Central South University, Changsha, 410008, China, Institute of Clinical Pharmacology, Central South University, Hunan Key Laboratory of Pharmacogenetics, Changsha, 410078, China; Liu J.-Y., Department of orthopaedics, The First Affiliated Hospital of the University of South China, Hengyang, 421001, China; Guo A.-X., Department of Clinical Pharmacology, Xiangya Hospital, Central South University, Changsha, 410008, China, Institute of Clinical Pharmacology, Central South University, Hunan Key Laboratory of Pharmacogenetics, Changsha, 410078, China; Zhao Z.-Y., Department of Clinical Pharmacology, Xiangya Hospital, Central South University, Changsha, 410008, China, Institute of Clinical Pharmacology, Central South University, Hunan Key Laboratory of Pharmacogenetics, Changsha, 410078, China; Liu Y.-Z., Department of Clinical Pharmacology, Xiangya Hospital, Central South University, Changsha, 410008, China, Institute of Clinical Pharmacology, Central South University, Hunan Key Laboratory of Pharmacogenetics, Changsha, 410078, China; Wu J.-C., Department of Cardiovascular, Central Hospital of Shaoyang, Shaoyang, 422000, China; Li M., Department of Respiratory Medicine, Xiangya Hospital, Central South University, Changsha, 410008, China; Hu C.-P., Department of Respiratory Medicine, Xiangya Hospital, Central South University, Changsha, 410008, China; Gao Y., Department of Thoracic Surgery, Xiangya Hospital, Central South University, Changsha, Changsha, 410008, China; Zhou H.-H., Department of Clinical Pharmacology, Xiangya Hospital, Central South University, Changsha, 410008, China, Institute of Clinical Pharmacology, Central South University, Hunan Key Laboratory of Pharmacogenetics, Changsha, 410078, China; Yin J.-Y., Department of Clinical Pharmacology, Xiangya Hospital, Central South University, Changsha, 410008, China, Institute of Clinical Pharmacology, Central South University, Hunan Key Laboratory of Pharmacogenetics, Changsha, 410078, China, Hunan Provincial Gynecological Cancer Diagnosis and Treatment Engineering Research Center, Changsha, 410078, China","J.-Y. Yin; Department of Clinical Pharmacology, Xiangya Hospital, Central South University, Changsha, 410008, China; email: yinjiye@csu.edu.cn","","Nature Publishing Groups","20524463","","","30531820","English","Sci. Data","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85058432275"
"Yin M.; Yan J.; Voutsina A.; Tibaldi C.; Christiani D.C.; Heist R.S.; Rosell R.; Booton R.; Wei Q.","Yin, Ming (26642839300); Yan, Jingrong (36090499800); Voutsina, Alexandra (6505895249); Tibaldi, Carmelo (8559266400); Christiani, David C. (35397343500); Heist, Rebecca S. (14060347100); Rosell, Rafael (7102495620); Booton, Richard (6603721721); Wei, Qingyi (7201691656)","26642839300; 36090499800; 6505895249; 8559266400; 35397343500; 14060347100; 7102495620; 6603721721; 7201691656","No evidence of an association of ERCC1 and ERCC2 polymorphisms with clinical outcomes of platinum-based chemotherapies in non-small cell lung cancer: A meta-analysis","2011","Lung Cancer","72","3","","370","377","7","51","10.1016/j.lungcan.2010.10.011","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79955471779&doi=10.1016%2fj.lungcan.2010.10.011&partnerID=40&md5=404210d9fdd6aa9b20baf71889e9e064","Department of Epidemiology, The University of Texas, M.D. Anderson Cancer Center, Houston, TX, United States; Department of Pediatrics, Baylor College of Medicine, Houston, TX, United States; School of Medicine, University of Crete, Heraklion, Greece; Department of Oncology, Azienda USL-6 of Livorno, Livorno, Italy; Department of Environmental Health, Harvard School of Public Health, Boston, MA, United States; Massachusetts General Hospital, Harvard Medical School, Boston, MA, United States; Hospital Universitari Germans Trias i Pujol-Institut Catala d'Oncologia, Badalona, Spain; Christie Hospital National Health Service Trust, Manchester, United Kingdom","Yin M., Department of Epidemiology, The University of Texas, M.D. Anderson Cancer Center, Houston, TX, United States; Yan J., Department of Pediatrics, Baylor College of Medicine, Houston, TX, United States; Voutsina A., School of Medicine, University of Crete, Heraklion, Greece; Tibaldi C., Department of Oncology, Azienda USL-6 of Livorno, Livorno, Italy; Christiani D.C., Department of Environmental Health, Harvard School of Public Health, Boston, MA, United States; Heist R.S., Massachusetts General Hospital, Harvard Medical School, Boston, MA, United States; Rosell R., Hospital Universitari Germans Trias i Pujol-Institut Catala d'Oncologia, Badalona, Spain; Booton R., Christie Hospital National Health Service Trust, Manchester, United Kingdom; Wei Q., Department of Epidemiology, The University of Texas, M.D. Anderson Cancer Center, Houston, TX, United States","Q. Wei; Department of Epidemiology, The University of Texas, M.D. Anderson Cancer Center, Houston, TX, United States; email: qwei@mdanderson.org","","","01695002","","LUCAE","21075476","English","Lung Cancer","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-79955471779"
"Imyanitov E.N.","Imyanitov, E.N. (7003644486)","7003644486","Molecular diagnosis in oncology","2008","Molecular Biology","42","5","","687","698","11","1","10.1134/S0026893308050063","https://www.scopus.com/inward/record.uri?eid=2-s2.0-55149112385&doi=10.1134%2fS0026893308050063&partnerID=40&md5=d42289457fdaa5fb6bfb51659ca2b238","Petrov Institute of Oncology, St. Petersburg 197758, Russian Federation","Imyanitov E.N., Petrov Institute of Oncology, St. Petersburg 197758, Russian Federation","E. N. Imyanitov; Petrov Institute of Oncology, St. Petersburg 197758, Russian Federation; email: evgeny@imyanitov.spb.ru","","","16083245","","","","English","Mol. Biol.","Review","Final","","Scopus","2-s2.0-55149112385"
"Sarfaty M.; Moore A.; Neiman V.; Dudnik E.; Ilouze M.; Gottfried M.; Katznelson R.; Nechushtan H.; Sorotsky H.G.; Paz K.; Katz A.; Saute M.; Wolner M.; Moskovitz M.; Miller V.; Elvin J.; Lipson D.; Ali S.; Gutman L.S.; Dvir A.; Gordon N.; Peled N.","Sarfaty, Michal (56880111800); Moore, Assaf (57190441247); Neiman, Victoria (16948019900); Dudnik, Elizabeth (57000134800); Ilouze, Maya (6504736201); Gottfried, Maya (23027420400); Katznelson, Rivka (57194632194); Nechushtan, Hovav (6601962102); Sorotsky, Hadas Gantz (56221983000); Paz, Keren (6603640532); Katz, Amanda (7402569813); Saute, Milton (6603936801); Wolner, Mira (57194636519); Moskovitz, Mor (57192688134); Miller, Vincent (7201476774); Elvin, Julia (6603758864); Lipson, Doron (8941414100); Ali, Siraj (7403094046); Gutman, Lior Soussan (57007964200); Dvir, Addie (55964092300); Gordon, Noa (54889704600); Peled, Nir (8920831500)","56880111800; 57190441247; 16948019900; 57000134800; 6504736201; 23027420400; 57194632194; 6601962102; 56221983000; 6603640532; 7402569813; 6603936801; 57194636519; 57192688134; 7201476774; 6603758864; 8941414100; 7403094046; 57007964200; 55964092300; 54889704600; 8920831500","RET Fusion Lung Carcinoma: Response to Therapy and Clinical Features in a Case Series of 14 Patients","2017","Clinical Lung Cancer","18","4","","e223","e232","9","24","10.1016/j.cllc.2016.09.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021312138&doi=10.1016%2fj.cllc.2016.09.003&partnerID=40&md5=1af5a8ddfdd8357f5b5c8f334f1edd44","Institute of Oncology, Davidoff Cancer Center, Rabin Medical Center, Petah Tikva, Israel; Sackler Faculty of Medicine, Tel Aviv University, Tel Aviv, Israel; Institute of Oncology, Meir Medical Center, Kfar Saba, Israel; Institute of Oncology, Kaplan Medical Center, Rehovot, Israel; Faculty of Medicine, Hebrew University, Jerusalem, Israel; Sharett Institute of Oncology, Hadassah Medical Center, Jerusalem, Israel; Champions Oncology, Baltimore, MD, United States; Department of Cardiothoracic Surgery, Rabin Medical Center, Petah Tikva, Israel; Institute of Oncology, Rambam Health Care Campus, Haifa, Israel; Ruth and Bruce Rappaport Faculty of Medicine, Technion Israel Institute of Technology, Haifa, Israel; Foundation Medicine, Cambridge, MA, United States; Teva Pharmaceutical Industries Ltd, Petah Tikva, Israel","Sarfaty M., Institute of Oncology, Davidoff Cancer Center, Rabin Medical Center, Petah Tikva, Israel, Sackler Faculty of Medicine, Tel Aviv University, Tel Aviv, Israel; Moore A., Institute of Oncology, Davidoff Cancer Center, Rabin Medical Center, Petah Tikva, Israel; Neiman V., Institute of Oncology, Davidoff Cancer Center, Rabin Medical Center, Petah Tikva, Israel, Sackler Faculty of Medicine, Tel Aviv University, Tel Aviv, Israel; Dudnik E., Institute of Oncology, Davidoff Cancer Center, Rabin Medical Center, Petah Tikva, Israel; Ilouze M., Institute of Oncology, Davidoff Cancer Center, Rabin Medical Center, Petah Tikva, Israel; Gottfried M., Sackler Faculty of Medicine, Tel Aviv University, Tel Aviv, Israel, Institute of Oncology, Meir Medical Center, Kfar Saba, Israel; Katznelson R., Institute of Oncology, Kaplan Medical Center, Rehovot, Israel, Faculty of Medicine, Hebrew University, Jerusalem, Israel; Nechushtan H., Faculty of Medicine, Hebrew University, Jerusalem, Israel, Sharett Institute of Oncology, Hadassah Medical Center, Jerusalem, Israel; Sorotsky H.G., Sharett Institute of Oncology, Hadassah Medical Center, Jerusalem, Israel; Paz K., Champions Oncology, Baltimore, MD, United States; Katz A., Champions Oncology, Baltimore, MD, United States; Saute M., Sackler Faculty of Medicine, Tel Aviv University, Tel Aviv, Israel, Department of Cardiothoracic Surgery, Rabin Medical Center, Petah Tikva, Israel; Wolner M., Institute of Oncology, Rambam Health Care Campus, Haifa, Israel, Ruth and Bruce Rappaport Faculty of Medicine, Technion Israel Institute of Technology, Haifa, Israel; Moskovitz M., Institute of Oncology, Rambam Health Care Campus, Haifa, Israel; Miller V., Foundation Medicine, Cambridge, MA, United States; Elvin J., Foundation Medicine, Cambridge, MA, United States; Lipson D., Foundation Medicine, Cambridge, MA, United States; Ali S., Foundation Medicine, Cambridge, MA, United States; Gutman L.S., Teva Pharmaceutical Industries Ltd, Petah Tikva, Israel; Dvir A., Teva Pharmaceutical Industries Ltd, Petah Tikva, Israel; Gordon N., Institute of Oncology, Davidoff Cancer Center, Rabin Medical Center, Petah Tikva, Israel; Peled N., Institute of Oncology, Davidoff Cancer Center, Rabin Medical Center, Petah Tikva, Israel, Sackler Faculty of Medicine, Tel Aviv University, Tel Aviv, Israel","N. Peled; Institute of Oncology, Davidoff Cancer Center, Rabin Medical Center, Petah Tikva, Kaplan Street, 49100, Israel; email: nirp@post.tau.ac.il","","Elsevier Inc.","15257304","","CLCLC","28082048","English","Clin. Lung Cancer","Article","Final","","Scopus","2-s2.0-85021312138"
"Chen J.; Zhao Q.-W.; Shi G.-M.; Wang L.R.","Chen, Jian (56329800100); Zhao, Qing-Wei (58448423200); Shi, Gen-Ming (12805704000); Wang, Lin-Run (16308077000)","56329800100; 58448423200; 12805704000; 16308077000","XRCC1 Arg399Gln and clinical outcome of platinum-based treatment for advanced non-small cell lung cancer: A meta-analysis in 17 studies","2012","Journal of Zhejiang University: Science B","13","11","","875","883","8","24","10.1631/jzus.B1200083","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869202178&doi=10.1631%2fjzus.B1200083&partnerID=40&md5=4aa179a6eabd9e53d8344255538f00ea","Department of Pharmacy, First Affiliated Hospital, Zhejiang University, Hangzhou 310003, China; Department of Medical Oncology, First Affiliated Hospital, Zhejiang University, Hangzhou 310003, China","Chen J., Department of Pharmacy, First Affiliated Hospital, Zhejiang University, Hangzhou 310003, China, Department of Medical Oncology, First Affiliated Hospital, Zhejiang University, Hangzhou 310003, China; Zhao Q.-W., Department of Medical Oncology, First Affiliated Hospital, Zhejiang University, Hangzhou 310003, China; Shi G.-M., Department of Medical Oncology, First Affiliated Hospital, Zhejiang University, Hangzhou 310003, China; Wang L.R., Department of Pharmacy, First Affiliated Hospital, Zhejiang University, Hangzhou 310003, China","L.R. Wang; Department of Pharmacy, First Affiliated Hospital, Zhejiang University, Hangzhou 310003, China; email: Linrunw@yahoo.com.cn","","","18621783","","","23125080","English","J. Zhejiang Uni. Sci. B","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84869202178"
"Chen J.; Yin J.-Y.; Li X.-P.; Wang Y.; Zheng Y.; Qian C.-Y.; He H.; Fang C.; Wang Z.; Zhang Y.; Xiao L.; Wang S.-Y.; Zhang W.; Zhou H.-H.; Liu Z.-Q.","Chen, Juan (54786228200); Yin, Ji-Ye (22952427500); Li, Xiang-Ping (55718155100); Wang, Ying (56147626500); Zheng, Yi (57045009400); Qian, Chen-Yue (56114228900); He, Hui (56501022700); Fang, Chao (55775734800); Wang, Zhan (22936021100); Zhang, Yu (58409137000); Xiao, Ling (55763240000); Wang, Sai-Ying (55599366100); Zhang, Wei (57542043600); Zhou, Hong-Hao (7404743248); Liu, Zhao-Qian (15829380700)","54786228200; 22952427500; 55718155100; 56147626500; 57045009400; 56114228900; 56501022700; 55775734800; 22936021100; 58409137000; 55763240000; 55599366100; 57542043600; 7404743248; 15829380700","Association of Wnt-inducible signaling pathway protein 1 genetic polymorphisms with lung cancer susceptibility and platinum-based chemotherapy response","2015","Clinical Lung Cancer","16","4","","298","304.e2","","22","10.1016/j.cllc.2014.12.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930759833&doi=10.1016%2fj.cllc.2014.12.008&partnerID=40&md5=c04b657faa584ef191123c0496283a1b","Department of Clinical Pharmacology, Xiangya Hospital, Central South University, Changsha, 410008, China; Institute of Clinical Pharmacology, Central South University, Hunan Key Laboratory of Pharmacogenetics, Changsha, China; Hunan Province Cooperation Innovation Center for Molecular Target New Drug Study, Hengyang, China; Affiliated Cancer Hospital, XiangYa School of Medicine, Central South University, Changsha, China; Department of Oncology, Xiangya Hospital, Central South University, Changsha, China","Chen J., Department of Clinical Pharmacology, Xiangya Hospital, Central South University, Changsha, 410008, China, Hunan Province Cooperation Innovation Center for Molecular Target New Drug Study, Hengyang, China; Yin J.-Y., Department of Clinical Pharmacology, Xiangya Hospital, Central South University, Changsha, 410008, China, Hunan Province Cooperation Innovation Center for Molecular Target New Drug Study, Hengyang, China; Li X.-P., Department of Clinical Pharmacology, Xiangya Hospital, Central South University, Changsha, 410008, China, Institute of Clinical Pharmacology, Central South University, Hunan Key Laboratory of Pharmacogenetics, Changsha, China; Wang Y., Affiliated Cancer Hospital, XiangYa School of Medicine, Central South University, Changsha, China; Zheng Y., Department of Clinical Pharmacology, Xiangya Hospital, Central South University, Changsha, 410008, China, Institute of Clinical Pharmacology, Central South University, Hunan Key Laboratory of Pharmacogenetics, Changsha, China; Qian C.-Y., Department of Clinical Pharmacology, Xiangya Hospital, Central South University, Changsha, 410008, China, Institute of Clinical Pharmacology, Central South University, Hunan Key Laboratory of Pharmacogenetics, Changsha, China; He H., Department of Clinical Pharmacology, Xiangya Hospital, Central South University, Changsha, 410008, China, Institute of Clinical Pharmacology, Central South University, Hunan Key Laboratory of Pharmacogenetics, Changsha, China; Fang C., Department of Clinical Pharmacology, Xiangya Hospital, Central South University, Changsha, 410008, China, Institute of Clinical Pharmacology, Central South University, Hunan Key Laboratory of Pharmacogenetics, Changsha, China; Wang Z., Department of Oncology, Xiangya Hospital, Central South University, Changsha, China; Zhang Y., Department of Clinical Pharmacology, Xiangya Hospital, Central South University, Changsha, 410008, China, Institute of Clinical Pharmacology, Central South University, Hunan Key Laboratory of Pharmacogenetics, Changsha, China; Xiao L., Department of Clinical Pharmacology, Xiangya Hospital, Central South University, Changsha, 410008, China, Hunan Province Cooperation Innovation Center for Molecular Target New Drug Study, Hengyang, China; Wang S.-Y., Department of Clinical Pharmacology, Xiangya Hospital, Central South University, Changsha, 410008, China, Institute of Clinical Pharmacology, Central South University, Hunan Key Laboratory of Pharmacogenetics, Changsha, China; Zhang W., Department of Clinical Pharmacology, Xiangya Hospital, Central South University, Changsha, 410008, China, Hunan Province Cooperation Innovation Center for Molecular Target New Drug Study, Hengyang, China; Zhou H.-H., Department of Clinical Pharmacology, Xiangya Hospital, Central South University, Changsha, 410008, China, Institute of Clinical Pharmacology, Central South University, Hunan Key Laboratory of Pharmacogenetics, Changsha, China; Liu Z.-Q., Department of Clinical Pharmacology, Xiangya Hospital, Central South University, Changsha, 410008, China, Hunan Province Cooperation Innovation Center for Molecular Target New Drug Study, Hengyang, China","Z.-Q. Liu; Department of Clinical Pharmacology, Xiangya Hospital, Central South University, Changsha, 410008, China; email: liuzhaoqian63@126.com","","Elsevier Inc.","15257304","","CLCLC","25656821","English","Clin. Lung Cancer","Article","Final","","Scopus","2-s2.0-84930759833"
